,mol_index,v_zi,v_zf
3818,560717.0,168.58105605691853,165.45968258262724
3819,560835.0,134.4797922528476,134.48183340707106
3820,561536.0,49.49266485763936,49.37984368517605
3821,561715.0,82.48843772759443,92.74784987136618
3822,561768.0,65.81674399465028,73.37943152097867
3823,561899.0,173.4339039953773,170.9284711201083
3824,562557.0,121.16605688972889,117.05654244019472
3825,562725.0,117.89409196092322,117.9838884321727
3826,563232.0,154.05455247660908,153.36683210323523
3827,563251.0,149.01652768810328,149.24002456177033
3828,563436.0,94.79420302559058,104.8598341673602
3829,563893.0,79.00789030703187,65.07667999260026
3830,563930.0,91.2519365769106,96.30342431217886
3831,563983.0,100.13204395713142,99.94608051814372
3832,563999.0,69.33076337819423,76.02524375475431
3833,564140.0,129.31201519325697,124.74344451594484
3834,564229.0,90.69304517977741,85.17530881485085
3835,564245.0,151.70377890518512,151.68347236256204
3836,564247.0,156.63422789511893,156.63403695600357
3837,564411.0,116.12545063996193,107.11001957981509
3838,564415.0,108.52530674472501,112.90522132677872
3839,564438.0,137.25212541598475,140.7857386307972
3840,564440.0,116.607050520626,116.60458750225018
3841,564644.0,151.01317101168513,151.00929408695066
3842,565230.0,118.49184310950918,118.49366169211936
3843,565442.0,57.235738788196606,57.24240431981234
3844,565467.0,134.01562014636932,137.84871540875955
3845,565901.0,151.48796193431951,148.2472209076258
3846,566137.0,84.46825085277044,90.41572188141501
3847,566257.0,124.04998331392021,120.07374004383769
3848,566395.0,108.06102106724923,103.0830921333683
3849,566515.0,133.30740318546202,129.24944534587684
3850,566993.0,142.1309318094291,145.51644086196688
3851,567087.0,81.98512978736224,90.96286247008915
3852,567225.0,178.46067243464552,178.65551111661242
3853,567290.0,175.886503142445,173.08397552410116
3854,567691.0,153.57947030882593,150.2950754726238
3855,567810.0,151.42907694016486,158.01263805958752
3856,567871.0,113.14640715376271,121.73246274741376
3857,567932.0,77.96733464688823,89.95341292808469
3858,568125.0,140.7531173970049,140.52602093877343
3859,568131.0,107.42456385575548,102.75317987571225
3860,568212.0,102.33012873011758,93.84502753262828
3861,568438.0,100.2109942474505,89.60217307886691
3862,568445.0,147.79666765616898,144.2302868462131
3863,568477.0,172.11224741288467,169.2766771734834
3864,568571.0,159.24183116897817,159.0567833302432
3865,568613.0,77.44520470031597,63.16868569601288
3866,568828.0,79.23376262854791,65.33781222637556
3867,569032.0,125.69349495668295,125.82756175911952
3868,569058.0,131.71155247717394,127.70063733036059
3869,569092.0,66.42128694602908,73.5220288395013
3870,569351.0,138.5253461179173,138.52586364664865
3871,569353.0,41.316223276281264,60.876155526610574
3872,569378.0,124.47303984433992,120.4843555309499
3873,569488.0,116.35562750349978,120.06718606010901
3874,569543.0,104.57272818820509,109.44971958358852
3875,569714.0,136.44847670698755,132.55981513923143
