,mol_index,v_zi,v_zf
100,4445485.0,168.8693235169335,81.64537944865414
101,4525388.0,196.71390283391696,125.20684830979748
102,4563253.0,161.38356964742752,60.672011526090216
103,4571190.0,190.1506248527644,118.0168150030097
104,4718379.0,180.28041536911843,102.7777409574615
105,4847852.0,155.749127986135,52.02113752447697
106,4850085.0,157.79267361848014,50.48461764309445
107,4867880.0,183.23627913395484,107.58961370631657
108,5130299.0,179.4506130145018,103.33053090429381
109,5244695.0,183.77433688696925,110.13653568011202
110,5282467.0,154.2539827703839,41.90040561533665
111,5337986.0,156.37696280706638,37.043971063200914
112,5348090.0,161.4459521508392,62.97856745561072
113,5396187.0,164.85221284677786,75.29150718365806
114,5546121.0,155.35259671288406,44.752745769554444
115,5570861.0,187.4429482560326,117.39675878442962
116,5594132.0,161.98388297075223,59.8034932456757
117,5594153.0,158.31201815321393,55.14783989971015
118,5627024.0,169.55896004891093,81.68524078737278
119,5629340.0,176.5610715797714,98.16607027224879
120,5636815.0,187.914390177305,118.6171055649883
121,5641010.0,178.0645165940377,103.99073306200617
122,5644667.0,191.15486279159757,118.11631773946708
123,5661251.0,154.6897258170637,52.93228620603806
124,5674348.0,154.86953755212232,44.564596172665425
125,5744122.0,167.54691284202468,79.6270369134307
126,5767317.0,190.33730743786623,117.49793724480038
127,5810931.0,159.5126475549701,49.19862077725426
128,5888453.0,188.44865694715907,119.17277746016792
129,5917625.0,151.13045881132112,35.155910599780725
130,5984337.0,184.11114692309536,106.65236605566425
131,6032742.0,164.2197565590566,70.37119280428251
132,6035527.0,157.976431435165,55.31419007615797
133,6059619.0,188.19261104849727,118.4805957387922
134,6071842.0,174.31567513920416,91.63410785727885
135,6102959.0,202.4613033179548,137.91293252375075
136,6113614.0,182.3899898590932,107.8233088366273
137,6115923.0,162.66983709780646,57.37980361906623
138,6191875.0,185.23003399526556,112.62985727650901
139,6195824.0,163.94665320592966,67.93450629376511
140,6213060.0,168.55625644177917,82.01092233660495
141,6213322.0,176.78264046520655,96.5287345226001
142,6332344.0,149.743995032891,29.40549520588717
143,6345953.0,160.11004840467882,59.12615738707771
144,6346518.0,154.19848190793005,48.962563009632404
145,6405365.0,181.16816447991457,103.42792222076447
146,6417165.0,159.41535104621576,58.66040722517564
147,6469942.0,161.2006644237887,63.41824574506096
148,6648985.0,159.71073383367917,53.70819870822236
149,6653786.0,161.89699007538343,64.05093505167063
150,6773719.0,175.98073528641112,98.25733923832709
151,6797946.0,154.57165903413937,47.37427693192778
152,6853885.0,163.85594804976114,66.78363031967103
153,6900749.0,159.07666141327925,63.65239738300012
154,6949949.0,165.99763637803426,74.22826826521592
155,6962519.0,198.0811624652809,127.75068090411482
156,6987442.0,164.02727921252733,64.7523364214386
157,7018035.0,168.53882272278338,76.39662007623372
158,7029575.0,163.9986132911884,71.64258385065473
159,7029857.0,171.47614023499756,86.05087803195515
160,7078357.0,176.7675004367998,101.61246988356625
161,7085856.0,163.3455130134336,66.72111720893206
162,7122759.0,171.14078521447587,80.30938735568903
163,7298336.0,175.94429847912525,94.04031564180342
164,7318651.0,165.57814362303458,71.06715080918438
165,7321195.0,162.96340229266994,66.97685133438598
166,7360666.0,161.1082526720603,59.98249286431176
167,7375439.0,160.67851812571126,63.861335891845364
168,7384954.0,161.16676211637045,58.42898716579451
169,7485026.0,156.1581682590063,43.683690635368514
170,7500432.0,169.10915514679914,81.44718403377225
171,7501236.0,168.90281595993824,78.40079637489403
172,7539120.0,211.74812302673598,152.8230330874706
173,7547470.0,175.6236341188664,95.56792434993821
174,7631836.0,160.47448293744696,60.27827896396382
175,7811957.0,160.32017597759648,58.13316052176207
176,7896947.0,178.2844979993074,98.96244738136741
177,7914804.0,156.13201408786378,54.80195913063891
178,7936881.0,171.46010878266418,82.17057429842356
179,7937671.0,146.76037029303419,25.513616387207076
180,8119617.0,189.66077427310995,119.13083080978902
181,8121560.0,168.66262261867703,78.32401828359212
182,8219535.0,152.3061879857295,32.114217755269934
183,8265880.0,196.2530600687977,130.30339119686994
184,8282389.0,169.60759092826174,84.26360745578299
185,8290645.0,163.96978052806418,72.85840527973056
186,8314929.0,151.84885247652142,36.566401231878245
187,8385557.0,150.01327398411237,26.378598087391055
188,8500052.0,199.10455896194298,138.05944272613993
189,8532946.0,172.35924822055,86.29561214060443
190,8562549.0,158.9392072221767,62.99911241222619
191,8634921.0,176.0295573649737,90.94674120348063
192,8651445.0,206.26209211853637,144.08666703291942
193,8718056.0,169.24616140378495,82.772968755279
194,8718427.0,160.61582005990365,60.257143316762274
195,8737925.0,199.58999353260583,133.9999438850653
196,8776968.0,173.8919427420131,87.520192610043
197,8896254.0,160.2259512897487,61.34115068845894
198,8928745.0,172.01477009375012,88.50184271935457
199,8983037.0,154.7855194836524,44.37587896057251
200,9061501.0,200.72305785801342,132.0796191010387
201,9088309.0,162.6679997666677,69.39175450454638
202,9111056.0,165.84589894834124,66.77885569806422
203,9164988.0,161.88043319788613,58.86379452500825
204,9220107.0,222.67746954442566,167.05917783850143
205,9443628.0,168.77933299193813,83.60408687097285
206,9451605.0,182.82216538881673,111.35265067417838
207,9504264.0,154.54367472068287,35.39687561111871
208,9524980.0,168.1102975426679,77.84603209619402
209,9566375.0,164.61747876026556,64.42280264218384
210,9674502.0,176.91596212043444,101.91122502069065
211,9749417.0,162.83638288239334,61.4559371156194
212,9775677.0,171.51302895796601,82.28827143911435
213,9804116.0,170.1465905890572,84.15827244624965
214,9811090.0,162.74445101678822,64.25792860206697
215,9811584.0,178.12752174847282,95.18148710902602
216,9864483.0,168.8741497687123,83.79609470896551
217,9874346.0,170.99633144553826,88.59157504647898
218,9920359.0,157.9494212037256,54.274650611327544
